ID_CONTRATO;DESCRICAO_UNIDADE;DESCRICAO_PERIODO;TOTAL_HORAS_APONTADAS;TOTAL_APONTADA_SEM_EXCEDENTE;TOTAL_CARGA_HORARIA_CONTRATADA;AVALIACAO;EXCEDENTE;PORCENTAGEM_INTEGRAL;PORCENTAGEM_SEM_EXCEDENTE
R019-2016;UBS COSTA MELO;FEV 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS COSTA MELO;FEV 2020;20.0;20.0;20.0;0;0;1.0;1.0
R019-2016;UBS COSTA MELO;FEV 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS COSTA MELO;FEV 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS COSTA MELO;FEV 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS COSTA MELO;FEV 2020;20.0;20.0;20.0;0;0;1.0;1.0
R019-2016;UBS DR. PEDRO DE SOUZA CAMPOS;FEV 2020;1200.0;1200.0;1200.0;0;0;1.0;1.0
R019-2016;UBS DR. PEDRO DE SOUZA CAMPOS;FEV 2020;80.0;80.0;80.0;0;0;1.0;1.0
R019-2016;UBS DR. PEDRO DE SOUZA CAMPOS;FEV 2020;240.0;240.0;240.0;0;0;1.0;1.0
R019-2016;UBS DR. PEDRO DE SOUZA CAMPOS;FEV 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS DR. PEDRO DE SOUZA CAMPOS;FEV 2020;200.0;200.0;240.0;-40;0;0.8333333333333334;0.8333333333333334
R019-2016;UBS DR. PEDRO DE SOUZA CAMPOS;FEV 2020;30.0;30.0;30.0;0;0;1.0;1.0
R019-2016;UBS DR. PEDRO DE SOUZA CAMPOS;FEV 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS DR. PEDRO DE SOUZA CAMPOS;FEV 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS DR. PEDRO DE SOUZA CAMPOS;FEV 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS DR. PEDRO DE SOUZA CAMPOS;FEV 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS DR. PEDRO DE SOUZA CAMPOS;FEV 2020;20.0;20.0;20.0;0;0;1.0;1.0
R019-2016;UBS ERMELINO MATARAZZO;FEV 2020;0.0;0.0;30.0;-30;0;0.0;0.0
R019-2016;UBS ERMELINO MATARAZZO;FEV 2020;120.0;120.0;120.0;0;0;1.0;1.0
R019-2016;UBS ERMELINO MATARAZZO;FEV 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS ERMELINO MATARAZZO;FEV 2020;60.0;60.0;60.0;0;0;1.0;1.0
R019-2016;UBS ERMELINO MATARAZZO;FEV 2020;30.0;30.0;30.0;0;0;1.0;1.0
R019-2016;UBS ERMELINO MATARAZZO;FEV 2020;0.0;0.0;40.0;-40;0;0.0;0.0
R019-2016;UBS ERMELINO MATARAZZO;FEV 2020;40.0;0.0;0.0;40;40;N/A;0.0
R019-2016;UBS ERMELINO MATARAZZO;FEV 2020;30.0;30.0;30.0;0;0;1.0;1.0
R019-2016;UBS ERMELINO MATARAZZO;FEV 2020;30.0;30.0;30.0;0;0;1.0;1.0
R019-2016;UBS ERMELINO MATARAZZO;FEV 2020;1200.0;1200.0;1200.0;0;0;1.0;1.0
R019-2016;UBS ERMELINO MATARAZZO;FEV 2020;80.0;80.0;80.0;0;0;1.0;1.0
R019-2016;UBS ERMELINO MATARAZZO;FEV 2020;240.0;240.0;240.0;0;0;1.0;1.0
R019-2016;UBS ERMELINO MATARAZZO;FEV 2020;60.0;60.0;60.0;0;0;1.0;1.0
R019-2016;UBS ERMELINO MATARAZZO;FEV 2020;240.0;240.0;240.0;0;0;1.0;1.0
R019-2016;UBS ERMELINO MATARAZZO;FEV 2020;0.0;0.0;40.0;-40;0;0.0;0.0
R019-2016;UBS ERMELINO MATARAZZO;FEV 2020;10.0;0.0;0.0;10;10;N/A;0.0
R019-2016;UBS ERMELINO MATARAZZO;FEV 2020;30.0;0.0;0.0;30;30;N/A;0.0
R019-2016;UBS ERMELINO MATARAZZO;FEV 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS ERMELINO MATARAZZO;FEV 2020;400.0;400.0;400.0;0;0;1.0;1.0
R019-2016;UBS ERMELINO MATARAZZO;FEV 2020;80.0;80.0;80.0;0;0;1.0;1.0
R019-2016;UBS ERMELINO MATARAZZO;FEV 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS ERMELINO MATARAZZO;FEV 2020;20.0;20.0;20.0;0;0;1.0;1.0
R019-2016;UBS ERMELINO MATARAZZO;FEV 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS JARDIM KERALUX;FEV 2020;600.0;600.0;600.0;0;0;1.0;1.0
R019-2016;UBS JARDIM KERALUX;FEV 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS JARDIM KERALUX;FEV 2020;120.0;120.0;120.0;0;0;1.0;1.0
R019-2016;UBS JARDIM KERALUX;FEV 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS JARDIM KERALUX;FEV 2020;120.0;120.0;120.0;0;0;1.0;1.0
R019-2016;UBS JARDIM PENHA;FEV 2020;30.0;30.0;30.0;0;0;1.0;1.0
R019-2016;UBS JARDIM PENHA;FEV 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS JARDIM PENHA;FEV 2020;60.0;60.0;60.0;0;0;1.0;1.0
R019-2016;UBS JARDIM PENHA;FEV 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS JARDIM PENHA;FEV 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS JARDIM PENHA;FEV 2020;20.0;0.0;0.0;20;20;N/A;0.0
R019-2016;UBS JARDIM PENHA;FEV 2020;40.0;40.0;60.0;-20;0;0.6666666666666666;0.6666666666666666
R019-2016;UBS JARDIM PENHA;FEV 2020;20.0;0.0;0.0;20;20;N/A;0.0
R019-2016;UBS JARDIM PENHA;FEV 2020;0.0;0.0;20.0;-20;0;0.0;0.0
R019-2016;UBS JARDIM PENHA;FEV 2020;0.0;0.0;10.0;-10;0;0.0;0.0
R019-2016;UBS JARDIM PENHA;FEV 2020;20.0;20.0;20.0;0;0;1.0;1.0
R019-2016;UBS PONTE RASA - DR. CARLOS OLIVALDO DE SOUZA L. MUNIZ;FEV 2020;120.0;120.0;120.0;0;0;1.0;1.0
R019-2016;UBS PONTE RASA - DR. CARLOS OLIVALDO DE SOUZA L. MUNIZ;FEV 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS PONTE RASA - DR. CARLOS OLIVALDO DE SOUZA L. MUNIZ;FEV 2020;30.0;30.0;30.0;0;0;1.0;1.0
R019-2016;UBS PONTE RASA - DR. CARLOS OLIVALDO DE SOUZA L. MUNIZ;FEV 2020;0.0;0.0;40.0;-40;0;0.0;0.0
R019-2016;UBS PONTE RASA - DR. CARLOS OLIVALDO DE SOUZA L. MUNIZ;FEV 2020;40.0;0.0;0.0;40;40;N/A;0.0
R019-2016;UBS PONTE RASA - DR. CARLOS OLIVALDO DE SOUZA L. MUNIZ;FEV 2020;60.0;60.0;60.0;0;0;1.0;1.0
R019-2016;UBS PONTE RASA - DR. CARLOS OLIVALDO DE SOUZA L. MUNIZ;FEV 2020;80.0;80.0;80.0;0;0;1.0;1.0
R019-2016;UBS PONTE RASA - DR. CARLOS OLIVALDO DE SOUZA L. MUNIZ;FEV 2020;80.0;80.0;80.0;0;0;1.0;1.0
R019-2016;UBS PONTE RASA - DR. CARLOS OLIVALDO DE SOUZA L. MUNIZ;FEV 2020;90.0;90.0;90.0;0;0;1.0;1.0
R019-2016;UBS PONTE RASA - DR. CARLOS OLIVALDO DE SOUZA L. MUNIZ;FEV 2020;60.0;60.0;60.0;0;0;1.0;1.0
R019-2016;UBS PONTE RASA - DR. CARLOS OLIVALDO DE SOUZA L. MUNIZ;FEV 2020;24.0;0.0;0.0;24;24;N/A;0.0
R019-2016;UBS PONTE RASA - DR. CARLOS OLIVALDO DE SOUZA L. MUNIZ;FEV 2020;60.0;60.0;100.0;-40;0;0.6;0.6
R019-2016;UBS PONTE RASA - DR. CARLOS OLIVALDO DE SOUZA L. MUNIZ;FEV 2020;10.0;10.0;10.0;0;0;1.0;1.0
R019-2016;UBS PONTE RASA - DR. CARLOS OLIVALDO DE SOUZA L. MUNIZ;FEV 2020;20.0;20.0;20.0;0;0;1.0;1.0
R019-2016;UBS PONTE RASA - DR. CARLOS OLIVALDO DE SOUZA L. MUNIZ;FEV 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS PONTE RASA - DR. CARLOS OLIVALDO DE SOUZA L. MUNIZ;FEV 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS PONTE RASA - DR. CARLOS OLIVALDO DE SOUZA L. MUNIZ;FEV 2020;10.0;10.0;10.0;0;0;1.0;1.0
R019-2016;UBS PONTE RASA - DR. CARLOS OLIVALDO DE SOUZA L. MUNIZ;FEV 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS PONTE RASA - DR. CARLOS OLIVALDO DE SOUZA L. MUNIZ;FEV 2020;80.0;80.0;80.0;0;0;1.0;1.0
R019-2016;UBS VILA CISPER;FEV 2020;1440.0;1440.0;1480.0;-40;0;0.972972972972973;0.972972972972973
R019-2016;UBS VILA CISPER;FEV 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS VILA CISPER;FEV 2020;280.0;280.0;280.0;0;0;1.0;1.0
R019-2016;UBS VILA CISPER;FEV 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS VILA CISPER;FEV 2020;240.0;240.0;280.0;-40;0;0.8571428571428571;0.8571428571428571
R019-2016;UBS VILA CISPER;FEV 2020;30.0;30.0;30.0;0;0;1.0;1.0
R019-2016;UBS VILA CISPER;FEV 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS VILA CISPER;FEV 2020;30.0;30.0;30.0;0;0;1.0;1.0
R019-2016;UBS VILA CISPER;FEV 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS VILA CISPER;FEV 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS VILA CISPER;FEV 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;AMA ESPECIALIDADES BURGO PAULISTA;JAN 2020;60.0;60.0;60.0;0;0;1.0;1.0
R019-2016;AMA ESPECIALIDADES BURGO PAULISTA;JAN 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;AMA ESPECIALIDADES BURGO PAULISTA;JAN 2020;108.0;108.0;108.0;0;0;1.0;1.0
R019-2016;AMA ESPECIALIDADES BURGO PAULISTA;JAN 2020;72.0;72.0;72.0;0;0;1.0;1.0
R019-2016;AMA ESPECIALIDADES BURGO PAULISTA;JAN 2020;336.0;336.0;408.0;-72;0;0.8235294117647058;0.8235294117647058
R019-2016;AMA ESPECIALIDADES BURGO PAULISTA;JAN 2020;54.0;6.0;6.0;48;48;9.0;1.0
R019-2016;AMA ESPECIALIDADES BURGO PAULISTA;JAN 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;AMA ESPECIALIDADES BURGO PAULISTA;JAN 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM POPULAR - MATHEUS SANTAMARIA  - ATÉ MARÇO/2021;JAN 2020;144.0;144.0;144.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM POPULAR - MATHEUS SANTAMARIA  - ATÉ MARÇO/2021;JAN 2020;216.0;216.0;216.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM POPULAR - MATHEUS SANTAMARIA  - ATÉ MARÇO/2021;JAN 2020;144.0;144.0;144.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM POPULAR - MATHEUS SANTAMARIA  - ATÉ MARÇO/2021;JAN 2020;60.0;60.0;60.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM POPULAR - MATHEUS SANTAMARIA  - ATÉ MARÇO/2021;JAN 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM POPULAR - MATHEUS SANTAMARIA  - ATÉ MARÇO/2021;JAN 2020;24.0;24.0;24.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM POPULAR - MATHEUS SANTAMARIA  - ATÉ MARÇO/2021;JAN 2020;60.0;60.0;60.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM POPULAR - MATHEUS SANTAMARIA  - ATÉ MARÇO/2021;JAN 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM POPULAR - MATHEUS SANTAMARIA  - ATÉ MARÇO/2021;JAN 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM POPULAR - MATHEUS SANTAMARIA  - ATÉ MARÇO/2021;JAN 2020;20.0;20.0;20.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM POPULAR - MATHEUS SANTAMARIA  - ATÉ MARÇO/2021;JAN 2020;0.0;0.0;30.0;-30;0;0.0;0.0
R019-2016;AMA/UBS INTEGRADA JARDIM POPULAR - MATHEUS SANTAMARIA  - ATÉ MARÇO/2021;JAN 2020;30.0;0.0;0.0;30;30;N/A;0.0
R019-2016;AMA/UBS INTEGRADA JARDIM POPULAR - MATHEUS SANTAMARIA  - ATÉ MARÇO/2021;JAN 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM POPULAR - MATHEUS SANTAMARIA  - ATÉ MARÇO/2021;JAN 2020;20.0;20.0;20.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM POPULAR - MATHEUS SANTAMARIA  - ATÉ MARÇO/2021;JAN 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM TRES MARIAS - DR. MAURICIO ZAMIJOVSKY;JAN 2020;144.0;144.0;144.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM TRES MARIAS - DR. MAURICIO ZAMIJOVSKY;JAN 2020;144.0;144.0;144.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM TRES MARIAS - DR. MAURICIO ZAMIJOVSKY;JAN 2020;6.0;6.0;6.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM TRES MARIAS - DR. MAURICIO ZAMIJOVSKY;JAN 2020;132.0;132.0;132.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM TRES MARIAS - DR. MAURICIO ZAMIJOVSKY;JAN 2020;6.0;6.0;6.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM TRES MARIAS - DR. MAURICIO ZAMIJOVSKY;JAN 2020;480.0;480.0;480.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM TRES MARIAS - DR. MAURICIO ZAMIJOVSKY;JAN 2020;60.0;60.0;60.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM TRES MARIAS - DR. MAURICIO ZAMIJOVSKY;JAN 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM TRES MARIAS - DR. MAURICIO ZAMIJOVSKY;JAN 2020;30.0;30.0;30.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM TRES MARIAS - DR. MAURICIO ZAMIJOVSKY;JAN 2020;120.0;120.0;120.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM TRES MARIAS - DR. MAURICIO ZAMIJOVSKY;JAN 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM TRES MARIAS - DR. MAURICIO ZAMIJOVSKY;JAN 2020;20.0;0.0;0.0;20;20;N/A;0.0
R019-2016;AMA/UBS INTEGRADA JARDIM TRES MARIAS - DR. MAURICIO ZAMIJOVSKY;JAN 2020;40.0;40.0;60.0;-20;0;0.6666666666666666;0.6666666666666666
R019-2016;AMA/UBS INTEGRADA JARDIM TRES MARIAS - DR. MAURICIO ZAMIJOVSKY;JAN 2020;20.0;20.0;20.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM TRES MARIAS - DR. MAURICIO ZAMIJOVSKY;JAN 2020;20.0;20.0;20.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA JARDIM TRES MARIAS - DR. MAURICIO ZAMIJOVSKY;JAN 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA PROF. DR. HUMBERTO CERRUTI - PQ BOTURUSSU;JAN 2020;180.0;180.0;180.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA PROF. DR. HUMBERTO CERRUTI - PQ BOTURUSSU;JAN 2020;24.0;24.0;24.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA PROF. DR. HUMBERTO CERRUTI - PQ BOTURUSSU;JAN 2020;156.0;156.0;156.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA PROF. DR. HUMBERTO CERRUTI - PQ BOTURUSSU;JAN 2020;6.0;6.0;6.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA PROF. DR. HUMBERTO CERRUTI - PQ BOTURUSSU;JAN 2020;132.0;132.0;132.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA PROF. DR. HUMBERTO CERRUTI - PQ BOTURUSSU;JAN 2020;30.0;30.0;30.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA PROF. DR. HUMBERTO CERRUTI - PQ BOTURUSSU;JAN 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA PROF. DR. HUMBERTO CERRUTI - PQ BOTURUSSU;JAN 2020;20.0;20.0;20.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA PROF. DR. HUMBERTO CERRUTI - PQ BOTURUSSU;JAN 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA PROF. DR. HUMBERTO CERRUTI - PQ BOTURUSSU;JAN 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA PROF. DR. HUMBERTO CERRUTI - PQ BOTURUSSU;JAN 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA PROF. DR. HUMBERTO CERRUTI - PQ BOTURUSSU;JAN 2020;480.0;480.0;480.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA PROF. DR. HUMBERTO CERRUTI - PQ BOTURUSSU;JAN 2020;60.0;60.0;60.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA PROF. DR. HUMBERTO CERRUTI - PQ BOTURUSSU;JAN 2020;80.0;80.0;80.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA PROF. DR. HUMBERTO CERRUTI - PQ BOTURUSSU;JAN 2020;120.0;120.0;120.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA PROF. DR. HUMBERTO CERRUTI - PQ BOTURUSSU;JAN 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA PROF. DR. HUMBERTO CERRUTI - PQ BOTURUSSU;JAN 2020;0.0;0.0;80.0;-80;0;0.0;0.0
R019-2016;AMA/UBS INTEGRADA PROF. DR. HUMBERTO CERRUTI - PQ BOTURUSSU;JAN 2020;80.0;0.0;0.0;80;80;N/A;0.0
R019-2016;AMA/UBS INTEGRADA PROF. DR. HUMBERTO CERRUTI - PQ BOTURUSSU;JAN 2020;20.0;20.0;20.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA PROF. DR. HUMBERTO CERRUTI - PQ BOTURUSSU;JAN 2020;20.0;20.0;20.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA PROF. DR. HUMBERTO CERRUTI - PQ BOTURUSSU;JAN 2020;10.0;10.0;10.0;0;0;1.0;1.0
R019-2016;AMA/UBS INTEGRADA PROF. DR. HUMBERTO CERRUTI - PQ BOTURUSSU;JAN 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;CAPS ADULTO II ERMELINO MATARAZZO;JAN 2020;60.0;60.0;60.0;0;0;1.0;1.0
R019-2016;CAPS ADULTO II ERMELINO MATARAZZO;JAN 2020;150.0;150.0;210.0;-60;0;0.7142857142857143;0.7142857142857143
R019-2016;CAPS ADULTO II ERMELINO MATARAZZO;JAN 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;CAPS ADULTO II ERMELINO MATARAZZO;JAN 2020;80.0;80.0;80.0;0;0;1.0;1.0
R019-2016;CAPS ADULTO II ERMELINO MATARAZZO;JAN 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;CAPS ADULTO II ERMELINO MATARAZZO;JAN 2020;60.0;60.0;60.0;0;0;1.0;1.0
R019-2016;CAPS ADULTO II ERMELINO MATARAZZO;JAN 2020;20.0;20.0;20.0;0;0;1.0;1.0
R019-2016;CAPS ADULTO II ERMELINO MATARAZZO;JAN 2020;120.0;120.0;120.0;0;0;1.0;1.0
R019-2016;CAPS ADULTO II ERMELINO MATARAZZO;JAN 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;CAPS ADULTO II ERMELINO MATARAZZO;JAN 2020;60.0;60.0;60.0;0;0;1.0;1.0
R019-2016;CAPS ÁLCOOL E DROGAS II ERMELINO MATARAZZO;JAN 2020;60.0;60.0;60.0;0;0;1.0;1.0
R019-2016;CAPS ÁLCOOL E DROGAS II ERMELINO MATARAZZO;JAN 2020;150.0;150.0;150.0;0;0;1.0;1.0
R019-2016;CAPS ÁLCOOL E DROGAS II ERMELINO MATARAZZO;JAN 2020;80.0;80.0;80.0;0;0;1.0;1.0
R019-2016;CAPS ÁLCOOL E DROGAS II ERMELINO MATARAZZO;JAN 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;CAPS ÁLCOOL E DROGAS II ERMELINO MATARAZZO;JAN 2020;0.0;0.0;10.0;-10;0;0.0;0.0
R019-2016;CAPS ÁLCOOL E DROGAS II ERMELINO MATARAZZO;JAN 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;CAPS ÁLCOOL E DROGAS II ERMELINO MATARAZZO;JAN 2020;20.0;20.0;20.0;0;0;1.0;1.0
R019-2016;CAPS ÁLCOOL E DROGAS II ERMELINO MATARAZZO;JAN 2020;120.0;120.0;120.0;0;0;1.0;1.0
R019-2016;CAPS ÁLCOOL E DROGAS II ERMELINO MATARAZZO;JAN 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;CAPS ÁLCOOL E DROGAS II ERMELINO MATARAZZO;JAN 2020;30.0;30.0;30.0;0;0;1.0;1.0
R019-2016;CAPS INFANTO JUVENIL II ERMELINO MATARAZZO;JAN 2020;30.0;30.0;30.0;0;0;1.0;1.0
R019-2016;CAPS INFANTO JUVENIL II ERMELINO MATARAZZO;JAN 2020;120.0;120.0;150.0;-30;0;0.8;0.8
R019-2016;CAPS INFANTO JUVENIL II ERMELINO MATARAZZO;JAN 2020;80.0;80.0;80.0;0;0;1.0;1.0
R019-2016;CAPS INFANTO JUVENIL II ERMELINO MATARAZZO;JAN 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;CAPS INFANTO JUVENIL II ERMELINO MATARAZZO;JAN 2020;60.0;60.0;60.0;0;0;1.0;1.0
R019-2016;CAPS INFANTO JUVENIL II ERMELINO MATARAZZO;JAN 2020;10.0;10.0;10.0;0;0;1.0;1.0
R019-2016;CAPS INFANTO JUVENIL II ERMELINO MATARAZZO;JAN 2020;6.0;0.0;0.0;6;6;N/A;0.0
R019-2016;CAPS INFANTO JUVENIL II ERMELINO MATARAZZO;JAN 2020;10.0;0.0;0.0;10;10;N/A;0.0
R019-2016;CAPS INFANTO JUVENIL II ERMELINO MATARAZZO;JAN 2020;0.0;0.0;30.0;-30;0;0.0;0.0
R019-2016;CAPS INFANTO JUVENIL II ERMELINO MATARAZZO;JAN 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;CAPS INFANTO JUVENIL II ERMELINO MATARAZZO;JAN 2020;80.0;80.0;80.0;0;0;1.0;1.0
R019-2016;CAPS INFANTO JUVENIL II ERMELINO MATARAZZO;JAN 2020;60.0;60.0;60.0;0;0;1.0;1.0
R019-2016;CAPS INFANTO JUVENIL II ERMELINO MATARAZZO;JAN 2020;90.0;90.0;90.0;0;0;1.0;1.0
R019-2016;UBS BURGO PAULISTA;JAN 2020;30.0;30.0;30.0;0;0;1.0;1.0
R019-2016;UBS BURGO PAULISTA;JAN 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS BURGO PAULISTA;JAN 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS BURGO PAULISTA;JAN 2020;60.0;60.0;60.0;0;0;1.0;1.0
R019-2016;UBS BURGO PAULISTA;JAN 2020;60.0;60.0;60.0;0;0;1.0;1.0
R019-2016;UBS BURGO PAULISTA;JAN 2020;10.0;10.0;10.0;0;0;1.0;1.0
R019-2016;UBS BURGO PAULISTA;JAN 2020;20.0;20.0;20.0;0;0;1.0;1.0
R019-2016;UBS COSTA MELO;JAN 2020;1000.0;1000.0;1000.0;0;0;1.0;1.0
R019-2016;UBS COSTA MELO;JAN 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS COSTA MELO;JAN 2020;200.0;200.0;200.0;0;0;1.0;1.0
R019-2016;UBS COSTA MELO;JAN 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS COSTA MELO;JAN 2020;160.0;160.0;200.0;-40;0;0.8;0.8
R019-2016;UBS COSTA MELO;JAN 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS COSTA MELO;JAN 2020;20.0;20.0;20.0;0;0;1.0;1.0
R019-2016;UBS COSTA MELO;JAN 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS COSTA MELO;JAN 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS COSTA MELO;JAN 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS COSTA MELO;JAN 2020;20.0;20.0;20.0;0;0;1.0;1.0
R019-2016;UBS DR. PEDRO DE SOUZA CAMPOS;JAN 2020;1200.0;1200.0;1200.0;0;0;1.0;1.0
R019-2016;UBS DR. PEDRO DE SOUZA CAMPOS;JAN 2020;80.0;80.0;80.0;0;0;1.0;1.0
R019-2016;UBS DR. PEDRO DE SOUZA CAMPOS;JAN 2020;240.0;240.0;240.0;0;0;1.0;1.0
R019-2016;UBS DR. PEDRO DE SOUZA CAMPOS;JAN 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS DR. PEDRO DE SOUZA CAMPOS;JAN 2020;240.0;240.0;240.0;0;0;1.0;1.0
R019-2016;UBS DR. PEDRO DE SOUZA CAMPOS;JAN 2020;30.0;30.0;30.0;0;0;1.0;1.0
R019-2016;UBS DR. PEDRO DE SOUZA CAMPOS;JAN 2020;40.0;40.0;40.0;0;0;1.0;1.0
R019-2016;UBS DR. PEDRO DE SOUZA CAMPOS;JAN 2020;40.0;40.0;40.0;0;0;1.0;1.0
